CATEGORY,SUBCATEGORY,BRAND,PRODUCT DESCRIPTION,SERVICE DESCRIPTION,SERVICE CATEGORY,PRODUCT/SERVICE PART NUMBER, MSRP ,DIR Customer Discount % off MSRP, DIR Customer Price* ,AVERAGE BRAND DISCOUNT,Fortinet Discount Category,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Optics Upgrade: 10,001-20,000 endpoints -1 Year Term - SLE",N/A,N/A,OP-H-12-NA-SLE, $24.75 ,15.00%, $21.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Optics Upgrade: 20,001-50,000 endpoints - 1 Year Term - SLE",N/A,N/A,OP-I-12-NA-SLE, $23.00 ,15.00%, $19.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Optics Upgrade: 50,000+ endpoints - 1 Year Term - SLE",N/A,N/A,OP-J-12-NA-SLE, $21.50 ,15.00%, $18.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,Optics Upgrade: 1-99 endpoints - 3 Year Term - SLE,N/A,N/A,OP-A-36-NA-SLE, $37.00 ,15.00%, $31.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,Optics Upgrade: 100-250 endpoints - 3 Year Term - SLE,N/A,N/A,OP-B-36-NA-SLE, $29.50 ,15.00%, $25.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,Optics Upgrade: 251-500 endpoints - 3 Year Term - SLE,N/A,N/A,OP-C-36-NA-SLE, $29.00 ,15.00%, $24.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,Optics Upgrade: 501-1000 endpoints -3 Year Term - SLE,N/A,N/A,OP-D-36-NA-SLE, $27.50 ,15.00%, $23.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Optics Upgrade: 1,001-2,500 endpoints -3 Year Term - SLE",N/A,N/A,OP-E-36-NA-SLE, $26.50 ,15.00%, $22.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Optics Upgrade: 2,501-5,000 endpoints - 3 Year Term - SLE",N/A,N/A,OP-F-36-NA-SLE, $23.50 ,15.00%, $20.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Optics Upgrade: 5,001-10,000 endpoints -3 Year Term - SLE",N/A,N/A,OP-G-36-NA-SLE, $22.25 ,15.00%, $19.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Optics Upgrade: 10,001-20,000 endpoints -3 Year Term - SLE",N/A,N/A,OP-H-36-NA-SLE, $19.75 ,15.00%, $16.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Optics Upgrade: 20,001-50,000 endpoints - 3 Year Term - SLE",N/A,N/A,OP-I-36-NA-SLE, $18.50 ,15.00%, $15.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Optics Upgrade: 50,000+ endpoints - 3 Year Term - SLE",N/A,N/A,OP-J-36-NA-SLE, $17.25 ,15.00%, $14.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,Cylance V: 1-999 Employees - 1 Year SLED,N/A,N/A,CV-A-12-NA-SLE," $7,600.00 ",15.00%," $6,508.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 1,000-2,499 Employees - 1 Year SLED",N/A,N/A,CV-B-12-NA-SLE," $13,480.00 ",15.00%," $11,543.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 2,500-4,999 Employees - 1 Year SLED",N/A,N/A,CV-C-12-NA-SLE," $23,600.00 ",15.00%," $20,210.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 5,000-9,999 Employees - 1 Year SLED",N/A,N/A,CV-D-12-NA-SLE," $41,200.00 ",15.00%," $35,282.65 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 10,000-19,999 Employees - 1 Year SLED",N/A,N/A,CV-E-12-NA-SLE," $72,400.00 ",15.00%," $62,001.55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 20,000-49,999 Employees - 1 Year SLED",N/A,N/A,CV-F-12-NA-SLE," $125,600.00 ",15.00%," $107,560.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 50,000-99,999 Employees - 1 Year SLED",N/A,N/A,CV-G-12-NA-SLE," $218,400.00 ",15.00%," $187,032.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 100,000-499,999 Employees - 1 Year SLED",N/A,N/A,CV-H-12-NA-SLE," $376,800.00 ",15.00%," $322,682.10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,"Cylance V: 500,000+ Employees - 1 Year SLED",N/A,N/A,CV-I-12-NA-SLE," $639,200.00 ",15.00%," $547,394.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 1 year term,Cylance,Cylance V: 1-999 Employees - 3 Year SLED,N/A,N/A,CV-A-36-NA-SLE," $6,080.00 ",15.00%," $5,206.76 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 1,000-2,499 Employees - 3 Year SLED",N/A,N/A,CV-B-36-NA-SLE," $10,784.00 ",15.00%," $9,235.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 2,500-4,999 Employees - 3 Year SLED",N/A,N/A,CV-C-36-NA-SLE," $18,880.00 ",15.00%," $16,168.36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 5,000-9,999 Employees - 3 Year SLED",N/A,N/A,CV-D-36-NA-SLE," $32,960.00 ",15.00%," $28,226.12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 10,000-19,999 Employees - 3 Year SLED",N/A,N/A,CV-E-36-NA-SLE," $57,920.00 ",15.00%," $49,601.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 20,000-49,999 Employees - 3 Year SLED",N/A,N/A,CV-F-36-NA-SLE," $100,480.00 ",15.00%," $86,048.56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 50,000-99,999 Employees - 3 Year SLED",N/A,N/A,CV-G-36-NA-SLE," $174,720.00 ",15.00%," $149,625.84 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 100,000-499,999 Employees - 3 Year SLED",N/A,N/A,CV-H-36-NA-SLE," $301,440.00 ",15.00%," $258,145.68 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software  - 3 year term,Cylance,"Cylance V: 500,000+ Employees - 3 Year SLED",N/A,N/A,CV-I-36-NA-SLE," $511,360.00 ",15.00%," $437,915.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,Lastline Enterprise On‐prem Data Sharing                                   * Provides organizations with software to deploy Lastline Enterprise solution in their data center.                                                      * The Manager and Engine are installed in the client's data center.         * Customers are able to deploy as many sensors as required throughout their network according to the needs of the customer and the characteristics of the network.                                                        * Clients are able to deploy 1 or 10G sensors as required                       * Clients are able to protect inbound email                             * Clients are able to identify threats in web traffic                             * Submissions of up to 100 artifacts per day ,N/A, N/A ,LLENT‐O‐DS‐999‐1 , $69.00 ,10.00%, $62.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,"Lastline Analyst Professional On‐prem Data Sharing                      * The Manager and Engine components of Lastline Analyst Professional are installed in the customer's data center either on bare metal as a soft appliance. * Customers have the ability to manually submit up to 2000 files per day for analysis                                                          * Some API integration is allowed, refer to EULA for appropriate uses ",N/A, N/A ,LLAnaPro‐O‐DS‐2K‐1 ," $61,750.00 ",10.00%," $55,991.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,"Lastline Analyst Hosted - The Manager and Engines components of Lastline Analyst are hosted in Lastline's data centers.  Customers have the ability to manually submit up to 2000 files per day for analysis. Some API integration is allowed, refer to EULA for appropriate uses.",N/A,N/A,LL-ANA-H," $45,000.00 ",10.00%," $40,803.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,"Lastline Analyst On-prem Artifact Sharing - The Manager and Engine components of Lastline Analyst are installed in the customer's data center on bare metal. Some API integration is allowed, refer to EULA for appropriate uses.",N/A,N/A,LL-ANA-O-AS," $38,000.00 ",10.00%," $34,456.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,"Lastline Analyst On-prem Private - The Manager and Engine components of Lastline Analyst are installed in the customer's data center on bare metal. Some API integration is allowed, refer to EULA for appropriate uses. This license does not share any data on malicious executables with Lastline.
 ",N/A,N/A,LL-ANA-O-P," $52,000.00 ",10.00%," $47,151.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,"Lastline Analyst Professional Hosted - The Manager and Engines components of Lastline Analyst Professional are hosted in Lastline's data centers. - Customers have the ability to manually submit up to 2000 files per day for analysis - Some API integration is allowed, refer to EULA for appropriate uses - Includes access to the Lastline Threat Intellignece Knowledge Base - Hosted at Lastline's data centers and acessed entirely from a remote server",N/A,N/A,LL-ANAPRO-H," $70,000.00 ",10.00%," $63,472.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,"Lastline Analyst Professional On-prem Data Sharing per engine - The Manager and Engine components of Lastline Analyst Professional are installed in the customer's data center either on bare metal as a soft appliance. - Customers have the ability to manually submit up to 2000 files per day for analysis - Some API integration is allowed, refer to EULA for appropriate uses",N/A,N/A,LL-ANAPRO-O-DS," $63,000.00 ",10.00%," $57,125.25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term,Lastline,"Lastline Analyst Professional On-prem Private per engine - The Manager and Engine components of Lastline Analyst Professional are installed in the customer's data center either on bare metal as a soft appliance. - Customers have the ability to manually submit up to 2000 files per day for analysis - Some API integration is allowed, refer to EULA for appropriate uses - This license does not share any data on malicious executables with Lastline. - Includes access to the Lastline Threat Intellignece Knowledge Base",N/A,N/A,LL-ANAPRO-O-P," $65,000.00 ",10.00%," $58,938.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,"Lastline Email Defender-Cloud for Gmail - Provides organizations using Gmail an additional layer of protection from email borne threats that bypass default security controls - Protection from advanced malware, phishing attacks, or account take-over - Should be enabled behind an anti-spam solution offered by Gmail or 3rd party solution - SaaS based solution built using Cloud APIs with quick-clicks deployment",N/A,N/A,LL-CLDDEF-GMAIL, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,"Lastline Email Defender-Cloud for Office 365 - Provides organizations using Office 365 Outlook an additional layer of protection from email borne threats that bypass default security controls - Protection from advanced malware, phishing attacks, or account take-over - Should be enabled behind an anti-spam solution offered by Office 365 or 3rd party solution - SaaS based solution built using Cloud APIs with quick-clicks deployment",N/A,N/A,LL-CLDDEF-O365MAIL, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,"API Integration for Artifact Analysis - Hosted - Provides organizations with an upgrade to use the Lastline API to submit artifacts to the Lastline hosted platform using a certified Lastline partner technology or custom application. - Must be accompanied by a corresponding active license for one of the following: Lastline Defender, Lastline Network Defender, Lastline Email Defender Enterprise. -Limited to 2000 artifacts per day.",N/A,N/A,LL-DEF-API-H, $12.00 ,10.00%, $10.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,"API Integration for Artifact Analysis - On-Premises - Provides organizations with an upgrade to use the Lastline API to submit artifacts to the Lastline platform using a certified Lastline partner technology or custom application. - Must be accompanied by a corresponding active license for one of the following: Lastline Defender, Lastline Network Defender, Lastline Email Defender-Enterprise.",N/A,N/A,LL-DEF-API-O, $12.00 ,10.00%, $10.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Defender Hosted -Provides organizations with a license to deploy Lastline Network Defender and Email Defender-Enterprise to help protect from threats on their network and in email. -Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. -Systems are accessed via the Lastline Managed multi tenant cloud infrastructure. ,N/A,N/A,LL-DEF-H, $60.00 ,10.00%, $54.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Defender - On-prem Artifact Sharing - Provides organizations with an upgrade from Lastline Enterprise to Defender using the Lastline On Premises Platform. - Includes access to the Lastline Threat Intelligence Knowledge Base - Customer must have current deployment of Lastline Enterprise to apply upgrade. ,N/A,N/A,LL-DEF-U-O-AS, $54.00 ,10.00%, $48.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Defender - On-prem Private - Provides organizations with an upgrade from Lastline Enterprise to Defender using the Lastline On Premises Platform. - Includes access to the Lastline Threat Intelligence Knowledge Base - Customer must have current deployment of Lastline Enterprise to apply upgrade. ,N/A,N/A,LL-DEF-U-O-P, $69.00 ,10.00%, $62.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Email Defender Hosted Provides organizations with a license to deploy Lastline Email Defender-Enterprise to help protect from threats via email. Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. Systems are accessed via the Lastline Managed multi tenant cloud infrastructure. Up to 25 artifact submissions per day via UI or API for use with 3rd party integrations.,N/A,N/A,LL-DEFMAIL-H, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Email Defender On-Premises Artifact Sharing Provides organizations with a license to deploy Lastline Email Defender-Enterprise to help protect from threats via email. Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. All Lastline components are managed and hosted by the Customer in their Data Center. License will share data on malicious executables and metadata with Lastline. Up to 25 artifact submissions per day via UI or API for use with 3rd party integrations.,N/A,N/A,LL-DEFMAIL-O-AS, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Email Defender On-Premises Private Provides organizations with a license to deploy Lastline Email Defender-Enterprise to help protect from threats via email. Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. All Lastline components are managed and hosted by the Customer in their Data Center. License will not share data on malicious executables and metadata with Lastline. Up to 25 artifact submissions per day via UI or API for use with 3rd party integrations.,N/A,N/A,LL-DEFMAIL-O-P, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Network Defender Hosted Provides organizations with a license to deploy Lastline Network Defender to help protect from threats on their network. Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. Systems are accessed via the Lastline Managed multi tenant cloud infrastructure. Analyst API 25 submissions per day; additional submissions per day available in separate line item.,N/A,N/A,LL-DEFNET-H, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Network Defender On-Premises Artifact Sharing Provides organizations with a license to deploy Lastline Network Defender to help protect from threats on their network. Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. All Lastline components are managed and hosted by the Customer in their Data Center. License will share data on malicious executables and metadata with Lastline. Up to 25 artifact submissions per day via UI or API for use with 3rd party integrations.,N/A,N/A,LL-DEFNET-O-AS, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software License - 1 Year Term/User,Lastline,Lastline Network Defender On-Premises Private Provides organizations with a license to deploy Lastline Network Defender to help protect from threats on their network. Customers may deploy multiple sensors throughout their network in accordance with the Lastline EULA. All Lastline components are managed and hosted by the Customer in their Data Center. License will not share data on malicious executables and metadata with Lastline. Up to 25 artifact submissions per day via UI or API for use with 3rd party integrations.,N/A,N/A,LL-DEFNET-O-P, $40.00 ,10.00%, $36.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software,Netskope,Netskope Active Platform (per user per year),N/A,N/A,NSKP-NAP-1YR, $180.00 ,15.00%, $154.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Software Server,Netskope,Netskope Appliance 1000,N/A, N/A ,NSKP-N1000," $49,000.00 ",15.00%," $41,962.38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Technical Support - Installation,Technical Services ,Netskope,Netskope Professional Services,Installation, N/A , SP-NSKP-PSDAY ," $2,400.00 ",15.00%," $2,055.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netwok Security,Premium Software Support,Netskope,Netskope Premium Support (20%of per user per year software cost),N/A, N/A ,SP-NSKP-PREM-1Y, $36.00 ,15.00%, $30.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades - 100-500 Seats",N/A, N/A ,EPP-501, $65.00 ,15.00%, $55.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 501-1,000 Seats",N/A, N/A ,EPP-1K1, $55.00 ,15.00%, $47.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades - 1,001 - 2,000 Seats",N/A, N/A ,EPP-2K1, $45.00 ,15.00%, $38.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 2,001 - 5,000",N/A, N/A ,EPP-5K1, $35.00 ,15.00%, $29.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  -    5,001-10,000 Seats",N/A, N/A ,EPP-10K1, $30.00 ,15.00%, $25.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 10,001 - 25,000 Seats",N/A, N/A ,EPP-25K1, $25.00 ,15.00%, $21.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 1 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  -  25,000+  Seats ",N/A, N/A ,EPP-Cust1, $23.00 ,15.00%, $19.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades - 100-500 Seats",N/A, N/A ,EPP-503, $146.25 ,15.00%, $125.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 501-1,000 Seats",N/A, N/A ,EPP-1K3, $123.75 ,15.00%, $105.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades - 1,001 - 2,000 Seats",N/A, N/A ,EPP-2K3, $101.25 ,15.00%, $86.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 2,001 - 5,000",N/A, N/A ,EPP-5K3, $78.75 ,15.00%, $67.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  -    5,001-10,000 Seats",N/A, N/A ,EPP-10K3, $67.50 ,15.00%, $57.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 10,001 - 25,000 Seats",N/A, N/A ,EPP-25K3, $56.25 ,15.00%, $48.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 3 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  -  25,000+  Seats ",N/A, N/A ,EPP-Cust3, $52.00 ,15.00%, $44.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 5 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades - 100-500 Seats",N/A, N/A ,EPP-505, $244.00 ,15.00%, $208.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 5 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades  - 501-1,000 Seats",N/A, N/A ,EPP-1K5, $206.00 ,15.00%, $176.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endpoint Security,Software - 5 Year Subscription,SentinelOne,"Annual Subscription includes EndPoint Protection Platform (EPP), Technical Support, Platform Updates and Upgrades - 1,001 - 2,000 Seats",N/A, N/A ,EPP-2K5, $169.00 ,15.00%, $144.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
